id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
4031,Going Places,6.794,391,Released,1974-03-20,0,117,False,/v6WUPGU0tBOIO0jAkHsDNZVw1S.jpg,0,,tt0072353,fr,Les Valseuses,"Two whimsical, aimless thugs harass and assault women, steal, murder, and alternately charm, fight, or sprint their way out of trouble. They take whatever the bourgeoisie holds dear, whether it’s cars, peace of mind, or daughters. Marie-Ange, a jaded, passive hairdresser, joins them as lover, cook, and mother confessor. She’s on her own search for seemingly unattainable sexual pleasure.",12.617,/a0umC3iAyz4kGk2UcOzZurGDFVF.jpg,,"Comedy, Drama","CAPAC, S.N. Prodis, Universal Pictures France, Uranus Productions",France,French,"release from prison, bisexuality, menage a trois, hoodlum, anarchic comedy"
337703,The Red Turtle,7.5,1155,Released,2016-06-29,921974,81,False,/dotEMpAXmAp6lAYulMVK4lqKFiX.jpg,0,,tt3666024,fr,La tortue rouge,"The dialogue-less film follows the major life stages of a castaway on a deserted tropical island populated by turtles, crabs and birds.",12.616,/wOBU3SLjQ9358Km9YWYasPZyebp.jpg,,"Animation, Drama, Fantasy, Family","Why Not Productions, Wild Bunch, Prima Linéa Productions, Belvision, CN4 Productions, ARTE France Cinéma, Studio Ghibli, Canal+, Eurimages, Ciné+, Cinémage 9, Palatine Étoile 11, Palatine Étoile 12, BNP Paribas Fortis","Belgium, France, Japan",No Language,"coming of age, survival, loneliness, crab, raft, sea turtle, deserted island, flood, anime"
347548,Containment,6.0,176,Released,2015-07-09,0,77,False,/xVV8JrQKuHVjBS4CfwIMNktf70G.jpg,0,,tt3561236,en,Containment,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,12.615,/jMyudM6LM9VfIsR8ZRghlSpAdfv.jpg,No water. No power. No explanation. No escape.,"Thriller, Horror, Science Fiction","Bright Cold Day Films, Patchwork Productions, Bandoola Productions",United Kingdom,English,
567733,Crypto,5.4,176,Released,2019-04-12,20440,105,False,/xz5I9tqoSnaauJwNV1zyt17SQTi.jpg,0,,tt8563452,en,Crypto,A young agent is tasked with investigating a tangled web of corruption and fraud in New York.,12.615,/fzTvnA3buXsjdmjrYRDozKBFF78.jpg,Fear is the ultimate currency,"Thriller, Crime, Drama","Film Mode Entertainment, Dynasty Pictures, Grindstone Entertainment Group, Yale Productions, BondIt Media Capital",United States of America,English,"small town, hacker, bratva (russian mafia), money laundering, banking, wall street, iraq war veteran, money, hacking, farming, financial, bitcoin, crypto-currencies, finance"
20156,Exotica,6.615,266,Released,1994-11-30,4221036,104,False,/sdgWn2YmR2h0HWFUGXmvbCerQCR.jpg,2000000,,tt0109759,en,Exotica,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's female owner. Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives.",12.615,/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,"In a world of temptation, obsession is the deadliest desire.","Drama, Mystery","Alliance Entertainment, Ego Film Arts, Miramax",Canada,"Hebrew, English","nightclub, pet shop, unhappiness"
10217,The Sweet Hereafter,6.905,354,Released,1997-09-25,7951247,112,False,/2n5NtCGysGTpzjuBaVzeSsFxlnk.jpg,5000000,,tt0120255,en,The Sweet Hereafter,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",12.614,/gJy7LMq4b5qO5fsSUSoBgm24BHf.jpg,There is no such thing as the simple truth.,Drama,"Fine Line Features, Ego Film Arts, Alliance Films",Canada,English,"small town, canada, based on novel or book, suffering, village, paralysis, based on true story, tragedy, lawyer, car accident, school bus, british columbia"
19545,Invasion of Astro-Monster,6.802,172,Released,1965-12-19,3000000,96,False,/kpt7UTujy2hU4dfpAVJEaDWB4Uh.jpg,0,,tt0059346,ja,怪獣大戦争,"Astronauts Glenn and Fuji investigate Planet X and encounter mysterious aliens known as the Xiliens, who ask Earth's people to help save their world from ""Monster Zero"".  In exchange for borrowing Godzilla and Rodan, the Xiliens offer a cure for cancer. As Glenn investigates, he develops a romance with Miss Namikawa and uncovers the Xilien's true intentions.",12.61,/x7UkjDyUd3ZBo0Cv1sjktzinFCA.jpg,"The great fierce battle between Godzilla, Rodan, and King Ghidorah that will sway the ruler of the Universe, Planet X!","Action, Adventure, Science Fiction",TOHO,Japan,"English, Japanese","japan, monster, giant monster, sequel, alien, ufo, dinosaur, alien invasion, kaiju, king ghidorah, godzilla"
14172,Wake of Death,5.842,209,Released,2004-12-28,521918,91,False,/pdd21d0dgFC4rImh4WCOaECiJmA.jpg,14000000,,tt0367478,en,Wake of Death,"Ben Archer, an ex-mob enforcer, seeks revenge against a ruthless Chinese kingpin responsible for his wife's brutal murder. When Archer joins forces with his old underworld friends, an all-out war is waged against the Chinese Triad.",12.61,/vfDVpBus7BaUiT6UsjpiedyPtnX.jpg,Revenge was all he had left.,Action,"Bauer Martinez Studios, UKFS, Frame Werk Produktion GmbH & Co. KG, The Tower Limited Liability Partnership, Lucky 7 Productions LLC, Blue Rider Pictures, LMCP Films, Royal Bank of Scotland, Sagewise",United States of America,"Cantonese, English","gangster, triade, revenge, mobster"
1027014,Entergalactic,7.7,282,Released,2022-09-28,0,94,False,/yeXCUUSaAZFH4Zyd4Spgq4nl1xr.jpg,0,https://www.netflix.com/title/81053303,tt10687116,en,Entergalactic,Ambitious artist Jabari attempts to balance success and love when he moves into his dream Manhattan apartment and falls for his next-door neighbor.,12.608,/cfXbwPWwlmMhC45asWxCWq3Utwa.jpg,Love will find us all.,"Animation, Comedy, Romance","Khalabo Ink Society, Mad Solar, DNEG",United States of America,English,"new york city, photographer, ex-girlfriend, artist, graffiti, romance, neighbor, bike, brooklyn, new york city, stoner, adult animation, comic book artist, apartment"
27569,Extraordinary Measures,6.215,276,Released,2010-01-21,15134293,105,False,/pvQXfATlhlLr6NFiIXkhbcOmds8.jpg,31000000,http://www.extraordinarymeasuresthemovie.com,tt1244659,en,Extraordinary Measures,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children are diagnosed with Pompe disease—a condition that prevents the body from breaking down sugar. With the support of his wife, John ditches his career and teams with unconventional specialist, Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of his children. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.",12.608,/3KoxLZ2yeGSIHgQdE0PUU8Z6J7w.jpg,Don't hope for a miracle. Make one.,Drama,"Double Feature Films, CBS Films",United States of America,English,"hereditary disease, university research"
2612,Mr. Destiny,6.182,187,Released,1990-10-12,15379253,110,False,/wn0Nzrx2sTbNoJFOtPDxAfpf2kr.jpg,20000000,,tt0100201,en,Mr. Destiny,"Larry Burrows is unhappy and feels powerless over his life. He believes his entire life could have turned out differently had he not missed that shot in a baseball game when was a kid. One night he meets this mysterious man, who could change his fate by offering him that alternative life he always dreamed of. But as Burrows embarks on this journey of self discovery he realises that even this new life has its problems and drawbacks..",12.608,/zlYxDFP9l1YcUnspNzuIa8KVo4N.jpg,Larry Burrows Wished For It All... Until All That He Wished For Came True!,"Fantasy, Comedy, Science Fiction, Romance",Touchstone Pictures,United States of America,English,wish
923632,The Tinder Swindler,6.988,864,Released,2022-02-02,0,114,False,/iiq2cWUYblgfvaVn0h3xZMZK65j.jpg,0,http://netflix.com/thetinderswindler,tt14992922,en,The Tinder Swindler,"Posing as a wealthy, jet-setting diamond mogul, an Israeli conman wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",12.607,/iLUSFjdavIf0SrP7ldoQ1xomQVC.jpg,Modern love is a dangerous game.,"Documentary, Crime","AGC Studios, RAW, Gaspin Media",United Kingdom,English,"fraud, dating, con, meeting on the internet, social media, online dating, conman, internet crime"
503917,Enter the Fat Dragon,6.4,99,Released,2020-01-23,46855,96,False,/lKPd2G67LOmMVhNty4Gp1QILmBU.jpg,0,http://mm2entertainment.com/workdetails.php?id=244,tt7335600,cn,Enter the Fat Dragon,"After being dumped by his fiancé, heartbroken Hong Kong police officer Fallon Zhu gains 200+ pounds. His superiors demote him to the job of escorting convicts to Japan. When a convict in his custody mysteriously dies, he must team up with citizen Thor to solve the mystery.",12.607,/fQqqsj0WhANqGqHQ8BhBE7iI4bk.jpg,,"Action, Comedy, Crime","Bona Film Group, Bullet Films, Mega-Vision Pictures (MVP), Sun Entertainment Film Group","Hong Kong, China","Cantonese, English, Japanese",
10257,The Twins Effect II,5.0,74,Released,2004-08-12,0,106,False,/aDgysYfiPZBgGSaOjxYooYSvNxG.jpg,0,,tt0398373,cn,千機變II花都大戰,"Set in Flower Capital, a land ruled by an Evil Queen. All men in the kingdom are slaves to women. However, a prophecy foretells that one day, the Star of Rex will find and wield a mythical sword, rise to power, overthrow the queen, and restore the balance of the two sexes.",12.607,/4UNGA2zrHgHmQQ8LY7S8uEKL3Dv.jpg,Their strength will defy an empire.,"Action, Adventure, Comedy, Fantasy","Emperor Classic Films, Union Praise",Hong Kong,Cantonese,"saving the world, emperor, chosen one"
799375,Stutz,7.562,138,Released,2022-11-14,0,96,False,/ubtLuy2SsC7q0BIewPPOGeQVtlN.jpg,0,https://www.netflix.com/title/81387962,tt21819228,en,Stutz,"In candid conversations with actor Jonah Hill, leading psychiatrist Phil Stutz explores his early life experiences and unique, visual model of therapy.",12.607,/uOiJmotRM12wsgfwiEXsp3AErdU.jpg,Meet a different kind of therapist.,Documentary,"Strong Baby Productions, Fishbowl Films, Diamond Docs, Valentine",United States of America,English,"conversation, psychiatrist"
10491,Enigma,6.322,259,Released,2001-01-22,15705007,119,False,/qkFHLSkELvBXriNGjQsN8WpWMSk.jpg,0,,tt0157583,en,Enigma,"The story of the WWII project to crack the code behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines.",12.607,/7gBFkDYBqvSzrPOWlpGTXRp97NQ.jpg,Unlock the secret.,"Mystery, Drama, Thriller, Romance, War","Senator Film, Meespierson Film CV, Intermedia Films, Broadway Video, Manhattan Pictures International, Mulholland Pictures BV, Jagged Films","Netherlands, United Kingdom, United States of America, Germany","German, English","friendship, submarine, lover (female), world war ii, radio transmission, leave, cryptography, secret formula"
16236,Mansfield Park,6.021,96,Released,2007-03-18,0,93,False,/fqNMqfKFq7UxPpPyf7DeYzDa61R.jpg,0,,tt0847182,en,Mansfield Park,"In Mansfield Park, poverty-stricken Fanny Price is sent away to live with her wealthy uncle and aunt at Mansfield Park. As she struggles to adapt to her new lifestyle she begins to attract the attentions of suitors, learning about the sexual politics of high society along the way.",12.605,/vnjpMB6wJymfpX3CraHw3zeXONF.jpg,,"Drama, TV Movie","ITV, Company Pictures, WGBH",United Kingdom,English,
37527,Dr. Giggles,5.6,132,Released,1992-10-23,8403433,95,False,/1UzfrELp6T6XJc2W40DdwkNIuuX.jpg,0,,tt0104139,en,Dr. Giggles,"In 1957, Evan Rendell flees after his father is lynched for killing multiple patients in his effort to find a replacement heart for his ailing wife. After 35 years, Evan escapes from a mental institution and returns to town for revenge, killing off residents one by one. When Jennifer and her friends break into the Rendell house out of morbid curiosity, Evan notices Jennifer has a heart condition similar to his mother and decides to make her his final victim.",12.605,/15TOuWoaJ5C0lLcmRTQz5Lasnd.jpg,The Doctor is out... of his mind.,"Horror, Comedy","Dark Horse Entertainment, Largo Entertainment, JVC","Japan, United States of America",English,
9656,Black Christmas,5.168,482,Released,2006-12-15,21510851,95,False,/zhRCgJJqNyMV3GZjk5YX61IV7SU.jpg,9000000,https://databox.com/how-to-increase-free-trial-signups,tt0454082,en,Black Christmas,"An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one.",12.605,/de7ca1V0CLkWnCySrZWgnwT2EiV.jpg,"This holiday season, the slay ride begins.","Horror, Thriller, Mystery","Dimension Films, Metro-Goldwyn-Mayer, 2929 Productions, Hard Eight Pictures, Movie Central, Corus Entertainment","Canada, United States of America",English,"holiday, psychopath, difficult childhood, female friendship, childhood trauma, remake, revenge, serial killer, slasher, murderer, incest, eye gouging, escaped mental patient, voyeurism, christmas horror, christmas, christmas eve, sorority girls, holiday horror"
351809,To Steal from a Thief,6.227,348,Released,2016-03-03,9074836,96,False,/61x4IXb92ZPhqBJvzVW6Et9pvmY.jpg,6700000,,tt3655414,es,Cien años de perdón,"Valencia, Spain. On a rainy morning, six armed men in disguise assault a bank. But what seemed like an easy heist, quickly goes wrong with nothing unfolding as planned, and mistrust quickly builds between the two leaders of the gang.",12.605,/elEaCDGOymaTePaM7oL41WaT0aC.jpg,Who can you trust?,"Crime, Thriller","Vaca Films, Morena Films, Telefónica Studios, Invasor Producción, K & S Films, Mare Nostrum Productions, Mediaset España, Movistar+, Canal+ España, Eurimages, ICAA, INCAA, Ibermedia, Canal+, Telecinco Cinema, Telefe, Hispano Foxfilms S.A.E., 20th Century Fox, Fox International Productions Spain","Argentina, France, Spain, United States of America",Spanish,"government, gang of thieves, bank robbery, hostage situation, safecracker, hostage negotiator, crooked politician, political corruption, safe deposit box, valencia, spain"
